Unnamed: 0,accelX,accelY,accelZ,class,gyroX,gyroY,gyroZ
8568,-2.539952278137207,-19.937713623046875,6.64287805557251,apo,20.738605829747268,8.864405627497431,-56.16702928103518
7887,2.1348893642425537,-1.2912206649780271,9.883018493652344,apo,0.2765528387095089,0.1142260026060305,-33.650610587698225
2478,3.6886119842529297,-21.239517211914062,6.150787353515625,apo,-14.584938359287817,37.33930547538239,-13.285390709308048
9412,1.640983819961548,-9.487569332122804e-05,9.80097198486328,apo,-0.2452230277909249,-0.0203129359008716,0.0180092795129862
7198,-1.1861677169799805,-6.610631942749023,9.043705940246582,apo,9.877145950265549,2.9427184885648816,-3.890237548391959
6790,2.4153473377227783,-0.005366563796997,9.768210411071776,apo,0.0269193513317071,0.1113904735844835,0.017326544075516
624,-2.0041642189025883,-0.0304386615753173,9.839750289916992,apo,1.1647735035034308,0.0299264771834641,0.0068787525487232
67781,-1.91833686828613,-20.1749000549316,8.72042560577393,apo,-1.2020484071251298,15.7844578888727,-41.0121440789084
8723,0.9873506426811218,0.2116342484951019,10.019174575805664,apo,0.1481577020517795,-0.0014676785860728,0.0028709106020668
181,4.742795944213867,0.1187877655029296,9.733659744262695,apo,-1.2364834461559828,-0.0309223241005373,0.0058512380498677
3669,1.5636920928955078,0.1977452337741852,9.802688598632812,apo,0.0012863573657459,-0.0097236080468395,0.0218856369830666
10305,1.7003403902053833,3.566497802734375,9.789714813232422,apo,1.22934867323767,0.0209616171090377,1.9760063837266584
8012,3.5766563415527344,-5.347427845001222,9.578689575195312,apo,-1.7900233208349727,0.809305166051697,-18.935599813403982
5015,2.1111953258514404,-0.3386383056640625,9.729373931884766,apo,-0.1133720421967938,-9.50954090026723,0.259350900563126
102,-0.7271124124526978,0.0126242041587829,9.820444107055664,apo,0.4976805599342155,0.0128601131227734,0.0001616693796405
66970,-2.64395594596863,0.023411750793457,9.85095596313477,apo,-0.011018379960517,-0.0018989931093439,-0.015718364696255
5902,2.904148578643799,3.3335604667663574,9.681108474731444,apo,-2.589287148311399,-1.4999781637916176,6.520355994448518
468,2.4481539726257324,-0.0120284557342529,9.7931547164917,apo,0.007416952612269,-0.001654785394342,0.0215277790932616
66284,-4.83176612854004,-18.1372375488281,7.258703708648679,apo,4.97228593510231,-18.5694145889794,-73.1271812921206
66542,0.80770206451416,0.0127068161964419,9.712571144104,apo,0.066481085997364,0.000367459221666,0.003092047981606
6392,1.6869980096817017,0.0107945352792739,9.812663078308104,apo,0.0248636911751581,-8.350556595735194e-05,0.0191749823624438
3817,0.221007764339447,-0.0326475501060485,9.798857688903809,apo,0.0371399273443112,1.3967328108542931,0.509978048730559
66152,-2.7619652748107897,3.01198506355286,9.73356819152832,apo,-0.9622894506289352,-1.372154375126,3.94001468640254
608,1.7731610536575315,-0.1189404726028442,9.79997444152832,apo,0.0113708167211732,-0.0002746586276497,0.0215246624859474
8113,3.0812892913818364,-1.2320613861083984,9.77631664276123,apo,-0.0661704124417273,-0.7182689896991821,-5.211326761240302
4139,2.0930421352386475,-0.7959508895874023,10.380681037902832,apo,1.5882173776790125,1.080706467981856,-0.3121333218085152
4237,1.804076790809632,0.1689170598983764,9.49986457824707,apo,-2.2324723030978206,0.4051236526351678,0.0168223073610717
66978,-2.5637035369873,-0.036913633346558,9.81310558319092,apo,-0.00668345099338,-0.001426529030861,-0.015849258868396
67366,1.87692224979401,7.22542381286621,9.62614345550537,apo,6.9704889395276295,0.025497156202617,17.458202575173498
6196,2.4823122024536133,0.6783214807510376,9.78479290008545,apo,2.159439651623813,-0.0768876596003517,0.2064160940620941
8515,-2.665704727172852,-10.133237838745115,8.464665412902832,apo,2.164859833617041,7.593021408786564,-28.501918368694238
8617,2.065773725509644,2.2335224151611333,5.3481717109680185,apo,-0.7035711162964021,6.036130587014109,-0.4010696952389272
67704,-3.1421275138855,-4.471349716186519,9.35387516021728,apo,5.55637255018371,-3.6747006838484495,-3.9360783630065
353,3.1042239665985107,0.2094559669494629,9.84023380279541,apo,-0.12338740737692,0.5939062926737649,0.0593004827765242
65324,2.79049777984619,0.0299489498138429,9.78543663024902,apo,0.029314084690317,0.003743434334885,0.01969623618638
2802,2.903195142745972,0.0019588470458984,9.791899681091309,apo,0.3530197679951371,0.1116409627681658,0.0379226109942991
2626,-0.4783899784088135,1.3077971935272217,9.688057899475098,apo,5.011678624253536,3.9318555985521386,0.4858539806646327
10149,2.021277666091919,2.7896316051483154,9.833128929138184,apo,4.927939651255533,-0.2170729500754594,2.880561205796828
8904,1.873089075088501,-1.5136871337890625,9.780179023742676,apo,2.4863310111967416,2.1461060551468902,-6.697273688764303
4329,1.4663392305374146,0.0691537857055664,8.488280296325684,apo,-3.674811674422464,0.0157661359998056,0.023563057071533
67269,3.3013062477111803,0.129428371787071,9.60928821563721,apo,-2.11958314993926,-1.50658370377096,-40.551652725066106
5733,-1.9388633966445925,0.0537860393524169,9.798294067382812,apo,0.1496337432840162,-0.483885925688317,-0.0018976599217846
67729,-2.50672674179077,0.332738846540451,9.77010250091553,apo,0.6398683965069261,-0.7341428829388209,-12.5838312438048
9278,2.1630501747131348,0.5782291293144226,9.789921760559082,apo,0.558412627682412,0.0134721062432871,0.3343448568655586
2527,-1.8818719387054443,6.897898197174072,6.925182342529298,apo,23.897517094459392,-99.9,8.464508296876941
4914,0.4134144484996796,0.327610433101654,7.93834638595581,apo,99.9,-83.28942360721068,-2.9170399654933967
9749,1.853727102279663,-2.6383533477783203,9.62387466430664,apo,-0.0933745689881055,2.65126236384939,-1.059133102044959
2807,2.7666826248168945,-0.0138247013092041,9.759777069091797,apo,0.2846899685689477,0.28733920151284,0.0286041418879791
4029,2.9060976505279537,0.3910911083221436,9.996440887451172,apo,-0.5069099064110482,-0.9646653959647474,0.1627888610482327
5614,-0.1015903204679489,0.0891428142786026,9.80988311767578,apo,0.0,0.0,0.0
1026,2.5516610145568848,0.0122903287410736,9.792437553405762,apo,-0.0938797895432748,-0.0117735185714896,0.0177606279436754
2664,3.4299886226654053,0.6316492557525635,7.592576503753662,apo,-9.763820305330343,24.53713015928524,1.4675366862247612
6865,2.0760064125061035,0.7689328193664551,9.766705513000488,apo,-0.1390486709580022,-0.5969477545668305,0.3829605959129755
7672,0.4879838526248932,-0.4898489117622376,9.309674263000488,apo,-0.0572375855543018,-2.954504620307973,38.45560427257259
65877,2.74741077423096,-0.014597401022911,9.79385757446289,apo,-0.242038532131686,0.126869683275716,0.01667861992445
2754,2.7010536193847656,0.0384609699249267,9.86221408843994,apo,-1.1913650307678771,0.0391532590043047,0.0063764872676643
2714,3.2631518840789795,0.1030688285827636,9.786709785461426,apo,-0.2194820458411302,-0.0657047923095095,0.0054743140771959
487,-0.5829587578773499,0.0143181085586547,9.802687644958496,apo,0.5512323379565831,0.0216712780993713,0.000695710983458
2019,-1.8655562400817869,-34.02899932861328,-3.4046804904937744,apo,-33.603588150357275,-20.403205975459205,-20.06120474333833
6759,2.5411860942840576,-0.2650384902954101,9.809757232666016,apo,0.1793666372983528,1.4904528246638,-0.0418429294695282
8018,1.614355444908142,-9.496850967407228,9.72059726715088,apo,-8.224387873963265,6.502459618162613,-36.50731330239396
66085,1.2241792678833,-7.05002355575562,9.798093795776367,apo,6.04483822443223,-0.0198966345369379,-9.2616204013214
6508,-10.233316421508787,-11.683940887451172,7.490538597106934,apo,27.471662879573262,-23.19683701581175,11.616982962069972
2029,-2.31006932258606,-13.111196517944336,7.354022979736327,apo,-16.21455490090845,-7.443178157453885,-3.437934097260664
66378,-0.262765884399414,-0.018289923667908,9.8095817565918,apo,0.1846021106993,0.067089059544881,-0.000580115743034
8583,3.2593669891357417,6.912447452545166,-1.0807424783706665,apo,-8.788827876783946,-16.370566666835295,99.9
7890,2.186834812164306,-1.6510670185089111,9.81885814666748,apo,0.1855819226800793,0.1013171718583312,-36.97984286464837
9705,2.091939687728882,3.4681987762451167,10.981131553649902,apo,2.3063181739698826,-3.7832409274964167,1.3484401717711296
2519,-1.5479965209960938,10.212182998657228,6.0537848472595215,apo,4.596928193509205,-20.949014929771387,13.137868014745882
2677,3.2687222957611084,2.9498226642608643,9.919027328491213,apo,0.8866389690729614,-2.336903974516612,-4.363973492808518
66099,1.86052668094635,-4.00057125091553,9.66098213195801,apo,2.79776800055546,-0.165133857089369,-4.38099901997525
9553,1.6526081562042236,-2.782289266586304,9.70571231842041,apo,-0.065967994716393,1.827536000417152,-3.2805511708579367
2227,2.226141929626465,-0.2598794996738434,10.60719394683838,apo,1.2652873143812788,-0.9792067619859988,0.0153548572261504
9303,2.0160577297210693,-1.1856621503829956,9.791211128234863,apo,1.4006143860152704,0.0324575925444295,-2.3844348340639065
8021,1.6656529903411863,-6.760046005249023,8.894757270812988,apo,-7.405284267938653,6.848130369415082,-46.08212178282254
2848,2.9406299591064453,-0.1113009452819824,10.013089179992676,apo,-0.3795205551292428,0.4835009271347104,0.0185586795192958
67668,-3.28340291976929,-6.540786266326901,8.41897010803223,apo,2.44383997748327,1.0637412385789,-21.3435693449136
10005,-6.459683418273926,-31.94559669494629,-1.7207711935043335,apo,-21.962153964832307,-15.902078869022244,-47.55744264354529
168,-0.0153450407087802,-0.0437989830970764,9.804558753967283,apo,0.6503060994974693,0.0169281869658935,-5.395702216688314e-06
2425,3.125495433807373,-26.09148597717285,5.61336612701416,apo,-19.602998087773443,14.33525567153612,-29.07876541014225
66524,0.04170560836792,-0.0001175701618189,9.79322052001953,apo,-0.565903104046094,0.0433342785964379,-0.000546775632019
66470,-1.61417090892792,-3.32105278968811,9.63338756561279,apo,-2.58592541457928,-4.15275501536775,-6.04382351445366
2631,-0.5291129350662231,1.2421399354934692,9.70009708404541,apo,4.9507409571391525,4.7013079981789865,0.3695318036744958
1430,-0.2547008991241455,-2.077677011489868,6.213761806488037,apo,2.587691231923143,81.15199786872523,0.4196749170946304
6199,2.4918842315673837,0.4679727256298065,9.788899421691896,apo,2.200580869202561,-0.0944476090489917,0.0889658619717407
1579,3.1024816036224365,0.0800545215606689,8.393322944641112,apo,-2.61562884006261,-0.6321669313309137,0.0464413576632926
67257,2.31454610824585,-5.061983585357671,9.682863235473633,apo,-5.883721745874441,-4.61368478197736,-24.1778536712061
5020,2.077964782714844,-0.0491454601287841,9.767023086547852,apo,-0.0331792613941901,-5.627462439725674,0.0938737664370048
6595,-0.0455975532531738,2.484687805175781,9.820486068725586,apo,-0.1472599857431724,2.481335795035936,-8.396036504221208
5382,2.0780391693115234,-12.01739501953125,1.0225672721862793,apo,15.64889058667904,5.993946058039642,-24.24983020467969
9140,3.0229239463806152,0.0671874284744262,9.787973403930664,apo,-0.0174451669190187,0.0264058648469196,0.0185799988475523
6607,0.5501229763031006,-0.1921232938766479,9.806257247924805,apo,0.0234016871822849,1.5729703677391342,-0.1007301557857869
4506,2.0519886016845703,-5.073905944824219,9.34205150604248,apo,4.746514458974362,8.183642380469554,-1.971033365680654
67213,-0.5830538272857672,-9.96108055114746,9.55453395843506,apo,-5.47220797102305,-8.52095383395157,-31.5736320233674
605,1.818946361541748,0.1201027631759643,9.799097061157228,apo,0.0113939403132681,-0.0002707987984953,0.0214943551890322
8638,0.7194403409957886,0.6011264324188232,9.986882209777832,apo,-0.2668678705902688,0.5326181514775943,-0.067417275480905
9807,1.6012557744979858,-0.0983991622924804,9.276985168457031,apo,-1.6899137717786246,-0.5598229016634609,0.0294511420409669
4948,1.372321367263794,-14.654637336730955,9.55008602142334,apo,-5.399309788898331,7.967714487596062,-12.691736279859926
65002,3.49671268463135,0.010474443435669,9.79920673370361,apo,-0.41029461276497,-0.010347892506311,0.000866426838493
67364,2.30858039855957,4.7577805519104,9.72316074371338,apo,1.61831471297838,0.075305957209285,5.3940701800312905
65275,-0.209082335233688,-0.1207618936896319,9.80633735656738,apo,-0.727280890700485,-0.10298667953283,0.0192687673964529
67123,-1.4343665838241595,-0.124335527420044,9.8031530380249,apo,0.2105069371478949,1.82717720204232,-0.0378001778523949
3571,1.8885655403137207,-1.715726375579834,9.775562286376951,apo,1.9947484228091727,0.0495574013534328,-1.5308281005601554
4216,1.8925549983978271,0.2511640787124634,9.708698272705078,apo,-0.8595311755567973,-0.1943556875351441,0.1297756219426521
9820,1.8422938585281368,0.0381419658660888,9.722585678100586,apo,0.2473312884082109,0.0703562711962071,0.0200018387934654
2753,2.7190749645233154,-0.0001435279846191,9.884695053100586,apo,-1.181068947480906,0.0262509349456047,0.0063472105022205
66419,1.38449048995972,0.009703040122986,9.81187248229981,apo,0.245422277215619,0.019677481514116,0.005620591182709
67217,-0.222604036331177,-8.8192081451416,9.3373212814331,apo,-7.224910924789669,-9.86219978881427,-45.655644771046894
5186,1.4726531505584717,0.1147539615631103,9.802132606506348,apo,0.0144922740365919,-0.1695383419282482,0.0262444182514455
7448,1.3167067766189575,-0.2132166028022766,9.800150871276855,apo,1.5240967356896962,-0.0302911219067462,0.0769440286713241
4618,2.0469636917114262,-1.701327204704285,9.757294654846191,apo,1.9079994708213104,-0.0092883919280828,-1.7017127101264102
6749,2.838473320007324,-1.0932109355926514,8.801129341125488,apo,-3.1758599522506863,-0.3111861399892783,-0.5510873031584261
4894,-4.599559783935547,-9.689607620239258,3.639005184173584,apo,1.3186256489920836,-2.164066464456262,-0.0012377583436532
64946,-0.216761648654938,0.000243008136749,9.85308933258057,apo,-0.003053533118505,-0.0001314861441029,-0.000325722045695
6688,2.764942169189453,-0.46630859375,9.576878547668455,apo,-0.5773380680163124,1.0234196437005492,-0.3812441907188925
10364,-0.3103723526000977,-21.82891082763672,1.169042468070984,apo,-53.6440222884296,50.154953339617386,-20.613002066005315
4974,4.648637771606445,-27.296634674072266,6.209803104400635,apo,-8.44953908353721,39.92273232138592,-48.52682407168853
1983,-3.9293825626373287,-3.9795529842376713,9.423514366149902,apo,2.8755621476546125,8.958844091830258,-1.0128040356264685
67814,-1.3041844367981,6.81404304504395,10.0235471725464,apo,0.969833714732332,-16.4507428424075,12.1204712105111
10235,1.7871296405792236,-0.5077459216117859,9.764778137207031,apo,1.8980555691634184,-0.0001087202364748,-0.0279947242623806
3827,0.6682808995246887,0.0070198774337768,9.807036399841309,apo,0.1304491693082652,0.2749604708179703,0.3387267967440921
67535,1.9372764825820905,-0.480066537857056,9.79200077056885,apo,-0.5676793267562679,0.001850502684924,-0.4534914771600539
65747,-2.23630952835083,-6.26759910583496,9.57867431640625,apo,7.42271491070053,2.30935782159395,-28.271092125693603
5117,1.798881769180298,0.8706358671188354,9.939626693725586,apo,-0.7675559549151113,0.1525916020608152,0.4876628602167753
8678,0.6247051954269409,0.0041920840740203,9.268200874328612,apo,0.0878367663348928,0.4225189438320002,-0.0069798029963584
2215,2.0143146514892583,-0.954544961452484,10.323128700256348,apo,0.2562780091277079,-0.8243382523323364,-0.5276726142708291
6176,1.7943289279937744,7.5793704986572275,9.6819486618042,apo,-10.178208736048663,1.1761749034971802,17.89201008747585
2884,2.2501015663146973,6.438974857330322,9.618922233581545,apo,-0.1519526325278752,-10.599137926670917,28.31239086451013
9457,-5.125921249389648,-15.228808403015137,9.322516441345217,apo,25.91002891830906,-17.834436715414522,-70.51524182142683
3886,-0.1402854323387146,0.0269678831100463,9.802268981933594,apo,-0.571026759779809,-0.6047926003545604,0.0083843023326086
65961,2.36432814598083,0.064833246171475,9.79419612884522,apo,0.295680570036718,-0.0221426111779019,0.017313132158647
65256,3.67909288406372,0.102583169937134,10.0021934509277,apo,-0.550395906587521,0.2946613777465049,0.032513251249048
4215,1.869813323020935,0.2716692686080933,9.674792289733888,apo,-0.6887988045038397,-0.1715392805301578,0.1495911613234094
1393,-0.1609344482421875,-19.564727783203125,5.650486946105957,apo,16.86083593791152,-99.7184327876792,-54.07740803655066
586,1.81806480884552,0.0404081344604492,9.799223899841309,apo,0.0118124794979698,-0.0003601310152389,0.0213111623784783
9128,3.0270607471466064,-0.0150146484375,9.790472030639648,apo,-0.1062946188551251,0.1597351928600684,0.0184646910470354
9684,1.4747285842895508,8.551977157592772,9.727949142456056,apo,0.6903894915285123,10.78288111440166,29.36531233639179
3858,1.895780324935913,0.042786955833435,9.803759574890137,apo,0.2335551970586919,-0.3733198372603554,0.0732679194744028
99,-1.0964184999465942,0.021869421005249,9.789499282836914,apo,0.8089400177353657,0.0206263708806451,-0.0003742654140851
8516,-3.455307006835937,-14.569393157958984,7.912253379821777,apo,2.209503230692714,7.474355409694054,-27.266260308210764
2856,2.7559690475463867,0.0265936851501464,10.003294944763184,apo,-0.368097997557322,0.3061701664566973,0.0250273639187138
8507,-5.580179214477539,-18.739276885986328,8.353589057922362,apo,3.298220229910525,16.709825578004416,-28.761701198681088
6208,2.376025915145874,1.3307236433029177,9.77175521850586,apo,0.754535213118687,0.0102129595846172,2.3202020275618147
4851,-3.199090480804444,-27.3652458190918,3.100292205810547,apo,-29.874400486178693,22.215238086790663,-82.88315029499998
10134,2.2370493412017822,-2.282859563827514,9.723989486694336,apo,1.1065118831615162,-0.0863759396158365,-1.2491109718274556
2777,2.858849048614502,0.0083434581756591,9.786625862121582,apo,-0.0404973922081956,0.0017450883200384,0.0101167924887849
5294,0.6982356309890747,0.0616732835769653,9.808145523071287,apo,0.03408267063879,0.002034929465201,0.0163686483975347
67169,-0.7413814663887021,-0.188459128141403,9.80238628387451,apo,1.59088499343673,3.51445590818349,-0.0181738877389939
6398,1.710224986076355,0.0888090431690216,9.800602912902832,apo,0.0328449122951368,-0.0114129776313002,0.0203321558130722
66968,-2.64412140846252,0.0234560966491699,9.86081314086914,apo,-0.000858832922116,-0.002280667031686,-0.0155572249256849
3717,-5.225336074829102,-16.233318328857422,3.4805998802185063,apo,-11.331591191563804,-9.918167212647,-4.897762594841947
2325,1.3951424360275269,-0.0536914207041263,9.799934387207031,apo,-0.000491014426622,0.0092692070339419,0.021230469096221
977,2.8721601963043213,-1.9203300476074217,9.757465362548828,apo,0.0899620223838246,0.0245144594007282,-3.778909306902159
